year,state,age_group,sex,n_alc_att,total_n,pct_alc_attributable
2021,Puerto Rico,0-14,Male,0,3,0
2021,Puerto Rico,15–19,Female,0,4,0
2021,Puerto Rico,15–19,Male,2,11,0.18181818181818182
2021,Puerto Rico,20–24,Female,2,9,0.2222222222222222
2021,Puerto Rico,20–24,Male,7,40,0.175
2021,Puerto Rico,25–34,Female,6,9,0.6666666666666666
2021,Puerto Rico,25–34,Male,21,61,0.3442622950819672
2021,Puerto Rico,35–44,Female,4,7,0.5714285714285714
2021,Puerto Rico,35–44,Male,14,40,0.35
2021,Puerto Rico,45-54,Female,1,6,0.16666666666666666
2021,Puerto Rico,45-54,Male,6,32,0.1875
2021,Puerto Rico,55-64,Female,1,6,0.16666666666666666
2021,Puerto Rico,55-64,Male,13,33,0.3939393939393939
2021,Puerto Rico,65+,Female,0,16,0
2021,Puerto Rico,65+,Male,12,46,0.2608695652173913
2021,Rhode Island,0-14,Female,0,0,NA
2021,Rhode Island,0-14,Male,0,0,NA
2021,Rhode Island,15–19,Female,1,2,0.5
2021,Rhode Island,15–19,Male,0,3,0
2021,Rhode Island,20–24,Female,0,1,0
2021,Rhode Island,20–24,Male,3,8,0.375
2021,Rhode Island,25–34,Female,0,0,NA
2021,Rhode Island,25–34,Male,4,7,0.5714285714285714
2021,Rhode Island,35–44,Female,0,0,NA
2021,Rhode Island,35–44,Male,2,5,0.4
2021,Rhode Island,45-54,Female,0,0,NA
2021,Rhode Island,45-54,Male,6,11,0.5454545454545454
2021,Rhode Island,55-64,Female,0,3,0
2021,Rhode Island,55-64,Male,1,11,0.09090909090909091
2021,Rhode Island,65+,Female,0,8,0
2021,Rhode Island,65+,Male,0,4,0
2021,South Carolina,0-14,Female,0,16,0
2021,South Carolina,0-14,Male,0,16,0
2021,South Carolina,15–19,Female,3,27,0.1111111111111111
2021,South Carolina,15–19,Male,8,55,0.14545454545454545
2021,South Carolina,20–24,Female,9,28,0.32142857142857145
2021,South Carolina,20–24,Male,32,92,0.34782608695652173
2021,South Carolina,25–34,Female,21,70,0.3
2021,South Carolina,25–34,Male,81,200,0.405
2021,South Carolina,35–44,Female,6,50,0.12
2021,South Carolina,35–44,Male,58,127,0.4566929133858268
2021,South Carolina,45-54,Female,9,44,0.20454545454545456
2021,South Carolina,45-54,Male,44,121,0.36363636363636365
2021,South Carolina,55-64,Female,8,51,0.1568627450980392
2021,South Carolina,55-64,Male,23,119,0.19327731092436976
2021,South Carolina,65+,Female,2,55,0.03636363636363636
2021,South Carolina,65+,Male,21,127,0.16535433070866143
2021,South Dakota,0-14,Female,0,1,0
2021,South Dakota,0-14,Male,0,1,0
2021,South Dakota,15–19,Female,1,6,0.16666666666666666
2021,South Dakota,15–19,Male,0,4,0
2021,South Dakota,20–24,Female,1,1,1
2021,South Dakota,20–24,Male,7,13,0.5384615384615384
2021,South Dakota,25–34,Female,2,11,0.18181818181818182
2021,South Dakota,25–34,Male,11,21,0.5238095238095238
2021,South Dakota,35–44,Female,2,5,0.4
2021,South Dakota,35–44,Male,6,15,0.4
2021,South Dakota,45-54,Female,1,7,0.14285714285714285
2021,South Dakota,45-54,Male,4,10,0.4
2021,South Dakota,55-64,Female,0,9,0
2021,South Dakota,55-64,Male,4,19,0.21052631578947367
2021,South Dakota,65+,Female,0,7,0
2021,South Dakota,65+,Male,1,18,0.05555555555555555
2021,Tennessee,0-14,Female,0,14,0
2021,Tennessee,0-14,Male,0,21,0
2021,Tennessee,15–19,Female,2,39,0.05128205128205128
2021,Tennessee,15–19,Male,4,58,0.06896551724137931
2021,Tennessee,20–24,Female,4,30,0.13333333333333333
2021,Tennessee,20–24,Male,26,98,0.2653061224489796
2021,Tennessee,25–34,Female,16,69,0.2318840579710145
2021,Tennessee,25–34,Male,47,192,0.24479166666666666
2021,Tennessee,35–44,Female,9,61,0.14754098360655737
2021,Tennessee,35–44,Male,27,144,0.1875
2021,Tennessee,45-54,Female,9,55,0.16363636363636364
2021,Tennessee,45-54,Male,28,146,0.1917808219178082
2021,Tennessee,55-64,Female,3,48,0.0625
2021,Tennessee,55-64,Male,22,133,0.16541353383458646
2021,Tennessee,65+,Female,1,87,0.011494252873563218
2021,Tennessee,65+,Male,7,132,0.05303030303030303
2021,Texas,0-14,Female,1,64,0.015625
2021,Texas,0-14,Male,0,79,0
2021,Texas,15–19,Female,5,98,0.05102040816326531
2021,Texas,15–19,Male,16,193,0.08290155440414508
2021,Texas,20–24,Female,30,130,0.23076923076923078
2021,Texas,20–24,Male,105,389,0.2699228791773779
2021,Texas,25–34,Female,61,216,0.2824074074074074
2021,Texas,25–34,Male,204,749,0.27236315086782376
2021,Texas,35–44,Female,29,196,0.14795918367346939
2021,Texas,35–44,Male,121,525,0.23047619047619047
2021,Texas,45-54,Female,14,160,0.0875
2021,Texas,45-54,Male,91,425,0.21411764705882352
2021,Texas,55-64,Female,9,138,0.06521739130434782
2021,Texas,55-64,Male,86,460,0.18695652173913044
2021,Texas,65+,Female,2,239,0.008368200836820083
2021,Texas,65+,Male,37,417,0.08872901678657075
2021,Utah,0-14,Female,1,5,0.2
2021,Utah,0-14,Male,0,8,0
2021,Utah,15–19,Female,0,6,0
2021,Utah,15–19,Male,2,25,0.08
2021,Utah,20–24,Female,2,13,0.15384615384615385
2021,Utah,20–24,Male,5,24,0.20833333333333334
2021,Utah,25–34,Female,4,13,0.3076923076923077
2021,Utah,25–34,Male,8,33,0.24242424242424243
2021,Utah,35–44,Female,4,17,0.23529411764705882
2021,Utah,35–44,Male,12,36,0.3333333333333333
2021,Utah,45-54,Female,2,14,0.14285714285714285
2021,Utah,45-54,Male,12,34,0.35294117647058826
2021,Utah,55-64,Female,1,7,0.14285714285714285
2021,Utah,55-64,Male,4,29,0.13793103448275862
2021,Utah,65+,Female,1,27,0.037037037037037035
2021,Utah,65+,Male,1,41,0.024390243902439025
2021,Vermont,0-14,Female,0,0,NA
2021,Vermont,0-14,Male,0,1,0
2021,Vermont,15–19,Female,1,1,1
2021,Vermont,15–19,Male,3,7,0.42857142857142855
2021,Vermont,20–24,Female,1,2,0.5
2021,Vermont,20–24,Male,3,6,0.5
2021,Vermont,25–34,Female,0,1,0
2021,Vermont,25–34,Male,0,8,0
2021,Vermont,35–44,Female,0,1,0
2021,Vermont,35–44,Male,6,10,0.6
2021,Vermont,45-54,Female,1,2,0.5
2021,Vermont,45-54,Male,4,7,0.5714285714285714
2021,Vermont,55-64,Female,2,5,0.4
2021,Vermont,55-64,Male,4,9,0.4444444444444444
2021,Vermont,65+,Female,0,2,0
2021,Vermont,65+,Male,0,12,0
2021,Virginia,0-14,Female,0,14,0
2021,Virginia,0-14,Male,0,13,0
2021,Virginia,15–19,Female,2,22,0.09090909090909091
2021,Virginia,15–19,Male,4,35,0.11428571428571428
2021,Virginia,20–24,Female,3,22,0.13636363636363635
2021,Virginia,20–24,Male,16,62,0.25806451612903225
2021,Virginia,25–34,Female,20,64,0.3125
2021,Virginia,25–34,Male,61,126,0.48412698412698413
2021,Virginia,35–44,Female,7,31,0.22580645161290322
2021,Virginia,35–44,Male,29,94,0.30851063829787234
2021,Virginia,45-54,Female,3,27,0.1111111111111111
2021,Virginia,45-54,Male,29,85,0.3411764705882353
2021,Virginia,55-64,Female,4,35,0.11428571428571428
2021,Virginia,55-64,Male,27,109,0.24770642201834864
2021,Virginia,65+,Female,1,67,0.014925373134328358
2021,Virginia,65+,Male,9,144,0.0625
2021,Washington,0-14,Female,0,8,0
2021,Washington,0-14,Male,0,7,0
2021,Washington,15–19,Female,3,14,0.21428571428571427
2021,Washington,15–19,Male,5,32,0.15625
2021,Washington,20–24,Female,7,23,0.30434782608695654
2021,Washington,20–24,Male,20,51,0.39215686274509803
2021,Washington,25–34,Female,8,33,0.24242424242424243
2021,Washington,25–34,Male,25,91,0.27472527472527475
2021,Washington,35–44,Female,6,31,0.1935483870967742
2021,Washington,35–44,Male,26,79,0.3291139240506329
2021,Washington,45-54,Female,5,22,0.22727272727272727
2021,Washington,45-54,Male,20,64,0.3125
2021,Washington,55-64,Female,5,24,0.20833333333333334
2021,Washington,55-64,Male,10,71,0.14084507042253522
2021,Washington,65+,Female,3,36,0.08333333333333333
2021,Washington,65+,Male,10,82,0.12195121951219512
2021,West Virginia,0-14,Female,0,1,0
2021,West Virginia,0-14,Male,0,6,0
2021,West Virginia,15–19,Female,0,6,0
2021,West Virginia,15–19,Male,1,10,0.1
2021,West Virginia,20–24,Female,0,2,0
2021,West Virginia,20–24,Male,5,9,0.5555555555555556
2021,West Virginia,25–34,Female,3,11,0.2727272727272727
2021,West Virginia,25–34,Male,9,33,0.2727272727272727
2021,West Virginia,35–44,Female,1,12,0.08333333333333333
2021,West Virginia,35–44,Male,12,39,0.3076923076923077
2021,West Virginia,45-54,Female,2,9,0.2222222222222222
2021,West Virginia,45-54,Male,8,33,0.24242424242424243
2021,West Virginia,55-64,Female,0,7,0
2021,West Virginia,55-64,Male,5,29,0.1724137931034483
2021,West Virginia,65+,Female,0,28,0
2021,West Virginia,65+,Male,8,47,0.1702127659574468
2021,Wisconsin,0-14,Female,0,7,0
2021,Wisconsin,0-14,Male,0,7,0
2021,Wisconsin,15–19,Female,0,16,0
2021,Wisconsin,15–19,Male,2,40,0.05
2021,Wisconsin,20–24,Female,1,11,0.09090909090909091
2021,Wisconsin,20–24,Male,6,37,0.16216216216216217
2021,Wisconsin,25–34,Female,4,27,0.14814814814814814
2021,Wisconsin,25–34,Male,16,74,0.21621621621621623
2021,Wisconsin,35–44,Female,4,22,0.18181818181818182
2021,Wisconsin,35–44,Male,17,82,0.2073170731707317
2021,Wisconsin,45-54,Female,5,24,0.20833333333333334
2021,Wisconsin,45-54,Male,18,57,0.3157894736842105
2021,Wisconsin,55-64,Female,2,21,0.09523809523809523
2021,Wisconsin,55-64,Male,14,76,0.18421052631578946
2021,Wisconsin,65+,Female,0,32,0
2021,Wisconsin,65+,Male,7,86,0.08139534883720931
2021,Wyoming,0-14,Female,0,0,NA
2021,Wyoming,0-14,Male,0,4,0
2021,Wyoming,15–19,Female,0,2,0
2021,Wyoming,15–19,Male,2,8,0.25
2021,Wyoming,20–24,Female,0,0,NA
2021,Wyoming,20–24,Male,1,5,0.2
2021,Wyoming,25–34,Female,3,8,0.375
2021,Wyoming,25–34,Male,7,15,0.4666666666666667
2021,Wyoming,35–44,Female,3,6,0.5
2021,Wyoming,35–44,Male,7,12,0.5833333333333334
2021,Wyoming,45-54,Female,1,2,0.5
2021,Wyoming,45-54,Male,3,8,0.375
2021,Wyoming,55-64,Female,1,5,0.2
2021,Wyoming,55-64,Male,1,15,0.06666666666666667
2021,Wyoming,65+,Female,0,7,0
2021,Wyoming,65+,Male,1,13,0.07692307692307693
2022,Alabama,0-14,Female,0,14,0
2022,Alabama,0-14,Male,0,13,0
2022,Alabama,15–19,Female,0,10,0
2022,Alabama,15–19,Male,4,38,0.10526315789473684
2022,Alabama,20–24,Female,5,32,0.15625
2022,Alabama,20–24,Male,15,73,0.2054794520547945
2022,Alabama,25–34,Female,11,46,0.2391304347826087
2022,Alabama,25–34,Male,42,147,0.2857142857142857
2022,Alabama,35–44,Female,10,40,0.25
2022,Alabama,35–44,Male,30,119,0.25210084033613445
2022,Alabama,45-54,Female,5,32,0.15625
2022,Alabama,45-54,Male,29,101,0.2871287128712871
2022,Alabama,55-64,Female,6,43,0.13953488372093023
2022,Alabama,55-64,Male,17,102,0.16666666666666666
2022,Alabama,65+,Female,1,50,0.02
2022,Alabama,65+,Male,8,120,0.06666666666666667
2022,Alaska,0-14,Female,0,1,0
2022,Alaska,0-14,Male,0,1,0
2022,Alaska,15–19,Female,0,2,0
2022,Alaska,15–19,Male,1,2,0.5
2022,Alaska,20–24,Female,0,1,0
2022,Alaska,20–24,Male,2,7,0.2857142857142857
2022,Alaska,25–34,Female,1,8,0.125
2022,Alaska,25–34,Male,7,13,0.5384615384615384
2022,Alaska,35–44,Female,2,5,0.4
2022,Alaska,35–44,Male,1,9,0.1111111111111111
2022,Alaska,45-54,Female,0,1,0
2022,Alaska,45-54,Male,1,8,0.125
2022,Alaska,55-64,Female,1,7,0.14285714285714285
2022,Alaska,55-64,Male,4,9,0.4444444444444444
2022,Alaska,65+,Female,0,2,0
2022,Alaska,65+,Male,0,6,0
2022,Arizona,0-14,Female,0,16,0
2022,Arizona,0-14,Male,1,28,0.03571428571428571
2022,Arizona,15–19,Female,0,21,0
2022,Arizona,15–19,Male,6,60,0.1
2022,Arizona,20–24,Female,5,30,0.16666666666666666
2022,Arizona,20–24,Male,18,82,0.21951219512195122
2022,Arizona,25–34,Female,7,72,0.09722222222222222
2022,Arizona,25–34,Male,17,160,0.10625
2022,Arizona,35–44,Female,6,57,0.10526315789473684
2022,Arizona,35–44,Male,32,169,0.1893491124260355
2022,Arizona,45-54,Female,3,37,0.08108108108108109
2022,Arizona,45-54,Male,27,130,0.2076923076923077
2022,Arizona,55-64,Female,2,58,0.034482758620689655
2022,Arizona,55-64,Male,19,135,0.14074074074074075
2022,Arizona,65+,Female,0,74,0
2022,Arizona,65+,Male,7,187,0.0374331550802139
2022,Arkansas,0-14,Female,0,5,0
2022,Arkansas,0-14,Male,0,6,0
2022,Arkansas,15–19,Female,0,5,0
2022,Arkansas,15–19,Male,1,30,0.03333333333333333
2022,Arkansas,20–24,Female,4,19,0.21052631578947367
2022,Arkansas,20–24,Male,16,51,0.3137254901960784
2022,Arkansas,25–34,Female,8,30,0.26666666666666666
2022,Arkansas,25–34,Male,21,73,0.2876712328767123
2022,Arkansas,35–44,Female,3,24,0.125
2022,Arkansas,35–44,Male,12,77,0.15584415584415584
2022,Arkansas,45-54,Female,3,26,0.11538461538461539
2022,Arkansas,45-54,Male,16,81,0.19753086419753085
2022,Arkansas,55-64,Female,1,22,0.045454545454545456
2022,Arkansas,55-64,Male,9,73,0.1232876712328767
2022,Arkansas,65+,Female,1,36,0.027777777777777776
2022,Arkansas,65+,Male,2,79,0.02531645569620253
2022,California,0-14,Female,0,46,0
2022,California,0-14,Male,0,52,0
2022,California,15–19,Female,5,78,0.0641025641025641
2022,California,15–19,Male,13,171,0.07602339181286549
2022,California,20–24,Female,29,112,0.25892857142857145
2022,California,20–24,Male,82,364,0.22527472527472528
2022,California,25–34,Female,48,263,0.18250950570342206
2022,California,25–34,Male,180,761,0.23653088042049936
2022,California,35–44,Female,26,165,0.15757575757575756
2022,California,35–44,Male,115,590,0.19491525423728814
2022,California,45-54,Female,19,160,0.11875
2022,California,45-54,Male,67,410,0.16341463414634147
2022,California,55-64,Female,14,153,0.0915032679738562
2022,California,55-64,Male,59,499,0.11823647294589178
2022,California,65+,Female,6,231,0.025974025974025976
2022,California,65+,Male,27,465,0.05806451612903226
2022,Colorado,0-14,Female,0,9,0
2022,Colorado,0-14,Male,0,6,0
2022,Colorado,15–19,Female,3,14,0.21428571428571427
2022,Colorado,15–19,Male,7,41,0.17073170731707318
2022,Colorado,20–24,Female,7,21,0.3333333333333333
2022,Colorado,20–24,Male,33,71,0.4647887323943662
2022,Colorado,25–34,Female,6,40,0.15
2022,Colorado,25–34,Male,54,129,0.4186046511627907
2022,Colorado,35–44,Female,5,27,0.18518518518518517
2022,Colorado,35–44,Male,31,88,0.3522727272727273
2022,Colorado,45-54,Female,7,21,0.3333333333333333
2022,Colorado,45-54,Male,29,81,0.35802469135802467
2022,Colorado,55-64,Female,4,23,0.17391304347826086
2022,Colorado,55-64,Male,25,78,0.32051282051282054
2022,Colorado,65+,Female,0,39,0
2022,Colorado,65+,Male,9,76,0.11842105263157894
2022,Connecticut,0-14,Female,0,1,0
2022,Connecticut,0-14,Male,0,0,NA
2022,Connecticut,15–19,Female,0,5,0
2022,Connecticut,15–19,Male,4,25,0.16
2022,Connecticut,20–24,Female,3,10,0.3
2022,Connecticut,20–24,Male,15,35,0.42857142857142855
2022,Connecticut,25–34,Female,9,17,0.5294117647058824
2022,Connecticut,25–34,Male,15,60,0.25
2022,Connecticut,35–44,Female,8,16,0.5
2022,Connecticut,35–44,Male,12,41,0.2926829268292683
2022,Connecticut,45-54,Female,1,10,0.1
2022,Connecticut,45-54,Male,10,30,0.3333333333333333
2022,Connecticut,55-64,Female,0,7,0
2022,Connecticut,55-64,Male,11,47,0.23404255319148937
2022,Connecticut,65+,Female,0,19,0
2022,Connecticut,65+,Male,4,42,0.09523809523809523
2022,Delaware,0-14,Female,0,5,0
2022,Delaware,0-14,Male,0,3,0
2022,Delaware,15–19,Female,0,6,0
2022,Delaware,15–19,Male,0,8,0
2022,Delaware,20–24,Female,0,5,0
2022,Delaware,20–24,Male,2,5,0.4
2022,Delaware,25–34,Female,2,7,0.2857142857142857
2022,Delaware,25–34,Male,8,23,0.34782608695652173
2022,Delaware,35–44,Female,2,5,0.4
2022,Delaware,35–44,Male,9,19,0.47368421052631576
2022,Delaware,45-54,Female,0,5,0
2022,Delaware,45-54,Male,10,18,0.5555555555555556
2022,Delaware,55-64,Female,1,7,0.14285714285714285
2022,Delaware,55-64,Male,6,13,0.46153846153846156
2022,Delaware,65+,Female,0,10,0
2022,Delaware,65+,Male,1,23,0.043478260869565216
2022,District of Columbia,0-14,Female,0,0,NA
2022,District of Columbia,0-14,Male,0,1,0
2022,District of Columbia,15–19,Female,0,0,NA
2022,District of Columbia,15–19,Male,0,0,NA
2022,District of Columbia,20–24,Female,0,0,NA
2022,District of Columbia,20–24,Male,0,0,NA
2022,District of Columbia,25–34,Female,2,3,0.6666666666666666
2022,District of Columbia,25–34,Male,4,8,0.5
2022,District of Columbia,35–44,Female,0,2,0
2022,District of Columbia,35–44,Male,0,2,0
2022,District of Columbia,45-54,Female,0,0,NA
2022,District of Columbia,45-54,Male,1,4,0.25
2022,District of Columbia,55-64,Female,0,2,0
2022,District of Columbia,55-64,Male,1,2,0.5
2022,District of Columbia,65+,Female,0,2,0
2022,District of Columbia,65+,Male,0,6,0
2022,Florida,0-14,Female,0,38,0
2022,Florida,0-14,Male,0,51,0
2022,Florida,15–19,Female,2,57,0.03508771929824561
2022,Florida,15–19,Male,11,139,0.07913669064748201
2022,Florida,20–24,Female,16,78,0.20512820512820512
2022,Florida,20–24,Male,37,231,0.16017316017316016
2022,Florida,25–34,Female,27,147,0.1836734693877551
2022,Florida,25–34,Male,109,486,0.2242798353909465
2022,Florida,35–44,Female,17,123,0.13821138211382114
2022,Florida,35–44,Male,97,415,0.23373493975903614
2022,Florida,45-54,Female,20,117,0.17094017094017094
2022,Florida,45-54,Male,77,338,0.22781065088757396
2022,Florida,55-64,Female,11,119,0.09243697478991597
2022,Florida,55-64,Male,70,357,0.19607843137254902
2022,Florida,65+,Female,7,266,0.02631578947368421
2022,Florida,65+,Male,35,500,0.07
2022,Georgia,0-14,Female,0,25,0
2022,Georgia,0-14,Male,0,24,0
2022,Georgia,15–19,Female,3,36,0.08333333333333333
2022,Georgia,15–19,Male,3,67,0.04477611940298507
2022,Georgia,20–24,Female,9,44,0.20454545454545456
2022,Georgia,20–24,Male,26,127,0.2047244094488189
2022,Georgia,25–34,Female,15,101,0.1485148514851485
2022,Georgia,25–34,Male,64,265,0.24150943396226415
2022,Georgia,35–44,Female,14,75,0.18666666666666668
2022,Georgia,35–44,Male,44,226,0.19469026548672566
2022,Georgia,45-54,Female,8,62,0.12903225806451613
2022,Georgia,45-54,Male,36,201,0.1791044776119403
2022,Georgia,55-64,Female,6,69,0.08695652173913043
2022,Georgia,55-64,Male,32,183,0.17486338797814208
2022,Georgia,65+,Female,2,99,0.020202020202020204
2022,Georgia,65+,Male,3,181,0.016574585635359115
2022,Hawaii,0-14,Female,0,2,0
2022,Hawaii,0-14,Male,0,1,0
2022,Hawaii,15–19,Female,0,1,0
2022,Hawaii,15–19,Male,0,3,0
2022,Hawaii,20–24,Female,1,2,0.5
2022,Hawaii,20–24,Male,2,4,0.5
2022,Hawaii,25–34,Female,1,2,0.5
2022,Hawaii,25–34,Male,8,14,0.5714285714285714
2022,Hawaii,35–44,Female,1,3,0.3333333333333333
2022,Hawaii,35–44,Male,4,8,0.5
2022,Hawaii,45-54,Female,1,5,0.2
2022,Hawaii,45-54,Male,3,16,0.1875
2022,Hawaii,55-64,Female,1,10,0.1
2022,Hawaii,55-64,Male,3,17,0.17647058823529413
2022,Hawaii,65+,Female,1,5,0.2
2022,Hawaii,65+,Male,4,23,0.17391304347826086
2022,Idaho,0-14,Female,0,0,NA
2022,Idaho,0-14,Male,0,4,0
2022,Idaho,15–19,Female,1,4,0.25
2022,Idaho,15–19,Male,1,10,0.1
2022,Idaho,20–24,Female,2,6,0.3333333333333333
2022,Idaho,20–24,Male,3,11,0.2727272727272727
2022,Idaho,25–34,Female,5,10,0.5
2022,Idaho,25–34,Male,7,26,0.2692307692307692
2022,Idaho,35–44,Female,3,14,0.21428571428571427
2022,Idaho,35–44,Male,6,23,0.2608695652173913
2022,Idaho,45-54,Female,0,8,0
2022,Idaho,45-54,Male,4,22,0.18181818181818182
2022,Idaho,55-64,Female,1,13,0.07692307692307693
2022,Idaho,55-64,Male,5,17,0.29411764705882354
2022,Idaho,65+,Female,1,13,0.07692307692307693
2022,Idaho,65+,Male,1,34,0.029411764705882353
2022,Illinois,0-14,Female,0,17,0
2022,Illinois,0-14,Male,0,22,0
2022,Illinois,15–19,Female,1,28,0.03571428571428571
2022,Illinois,15–19,Male,9,60,0.15
2022,Illinois,20–24,Female,8,40,0.2
2022,Illinois,20–24,Male,25,100,0.25
2022,Illinois,25–34,Female,15,59,0.2542372881355932
2022,Illinois,25–34,Male,50,168,0.2976190476190476
2022,Illinois,35–44,Female,6,50,0.12
2022,Illinois,35–44,Male,33,132,0.25
2022,Illinois,45-54,Female,4,45,0.08888888888888889
2022,Illinois,45-54,Male,22,110,0.2
2022,Illinois,55-64,Female,5,41,0.12195121951219512
2022,Illinois,55-64,Male,19,124,0.1532258064516129
2022,Illinois,65+,Female,2,88,0.022727272727272728
2022,Illinois,65+,Male,7,172,0.040697674418604654
2022,Indiana,0-14,Female,0,13,0
2022,Indiana,0-14,Male,0,13,0
2022,Indiana,15–19,Female,0,18,0
2022,Indiana,15–19,Male,4,41,0.0975609756097561
2022,Indiana,20–24,Female,1,20,0.05
2022,Indiana,20–24,Male,9,67,0.13432835820895522
2022,Indiana,25–34,Female,7,52,0.1346153846153846
2022,Indiana,25–34,Male,21,122,0.1721311475409836
2022,Indiana,35–44,Female,4,47,0.0851063829787234
2022,Indiana,35–44,Male,9,122,0.07377049180327869
2022,Indiana,45-54,Female,2,30,0.06666666666666667
2022,Indiana,45-54,Male,15,101,0.1485148514851485
2022,Indiana,55-64,Female,1,37,0.02702702702702703
2022,Indiana,55-64,Male,11,101,0.10891089108910891
2022,Indiana,65+,Female,1,62,0.016129032258064516
2022,Indiana,65+,Male,9,128,0.0703125
2022,Iowa,0-14,Female,0,5,0
2022,Iowa,0-14,Male,0,9,0
2022,Iowa,15–19,Female,0,11,0
2022,Iowa,15–19,Male,4,20,0.2
2022,Iowa,20–24,Female,0,6,0
2022,Iowa,20–24,Male,4,23,0.17391304347826086
2022,Iowa,25–34,Female,2,12,0.16666666666666666
2022,Iowa,25–34,Male,9,41,0.21951219512195122
2022,Iowa,35–44,Female,1,5,0.2
2022,Iowa,35–44,Male,7,41,0.17073170731707318
2022,Iowa,45-54,Female,1,10,0.1
2022,Iowa,45-54,Male,7,30,0.23333333333333334
2022,Iowa,55-64,Female,1,11,0.09090909090909091
2022,Iowa,55-64,Male,3,31,0.0967741935483871
2022,Iowa,65+,Female,0,26,0
2022,Iowa,65+,Male,2,51,0.0392156862745098
2022,Kansas,0-14,Female,0,10,0
2022,Kansas,0-14,Male,0,11,0
2022,Kansas,15–19,Female,0,5,0
2022,Kansas,15–19,Male,3,20,0.15
2022,Kansas,20–24,Female,3,10,0.3
2022,Kansas,20–24,Male,10,34,0.29411764705882354
2022,Kansas,25–34,Female,5,24,0.20833333333333334
2022,Kansas,25–34,Male,11,44,0.25
2022,Kansas,35–44,Female,2,16,0.125
2022,Kansas,35–44,Male,12,54,0.2222222222222222
2022,Kansas,45-54,Female,1,14,0.07142857142857142
2022,Kansas,45-54,Male,7,41,0.17073170731707318
2022,Kansas,55-64,Female,0,10,0
2022,Kansas,55-64,Male,4,42,0.09523809523809523
2022,Kansas,65+,Female,0,23,0
2022,Kansas,65+,Male,4,52,0.07692307692307693
2022,Kentucky,0-14,Female,0,9,0
2022,Kentucky,0-14,Male,0,12,0
2022,Kentucky,15–19,Female,0,20,0
2022,Kentucky,15–19,Male,3,30,0.1
2022,Kentucky,20–24,Female,3,15,0.2
2022,Kentucky,20–24,Male,13,33,0.3939393939393939
2022,Kentucky,25–34,Female,11,36,0.3055555555555556
2022,Kentucky,25–34,Male,22,78,0.28205128205128205
2022,Kentucky,35–44,Female,6,32,0.1875
2022,Kentucky,35–44,Male,20,95,0.21052631578947367
2022,Kentucky,45-54,Female,4,20,0.2
2022,Kentucky,45-54,Male,17,77,0.22077922077922077
2022,Kentucky,55-64,Female,4,33,0.12121212121212122
2022,Kentucky,55-64,Male,18,88,0.20454545454545456
2022,Kentucky,65+,Female,0,39,0
2022,Kentucky,65+,Male,10,127,0.07874015748031496
2022,Louisiana,0-14,Female,0,16,0
2022,Louisiana,0-14,Male,0,8,0
2022,Louisiana,15–19,Female,1,17,0.058823529411764705
2022,Louisiana,15–19,Male,2,40,0.05
2022,Louisiana,20–24,Female,7,27,0.25925925925925924
2022,Louisiana,20–24,Male,16,63,0.25396825396825395
2022,Louisiana,25–34,Female,21,45,0.4666666666666667
2022,Louisiana,25–34,Male,53,134,0.39552238805970147
2022,Louisiana,35–44,Female,6,30,0.2
2022,Louisiana,35–44,Male,35,119,0.29411764705882354
2022,Louisiana,45-54,Female,2,31,0.06451612903225806
2022,Louisiana,45-54,Male,31,101,0.3069306930693069
2022,Louisiana,55-64,Female,3,30,0.1
2022,Louisiana,55-64,Male,21,92,0.22826086956521738
2022,Louisiana,65+,Female,2,45,0.044444444444444446
2022,Louisiana,65+,Male,11,104,0.10576923076923077
2022,Maine,0-14,Female,0,0,NA
2022,Maine,0-14,Male,0,2,0
2022,Maine,15–19,Female,0,2,0
2022,Maine,15–19,Male,3,11,0.2727272727272727
2022,Maine,20–24,Female,0,2,0
2022,Maine,20–24,Male,10,15,0.6666666666666666
2022,Maine,25–34,Female,3,9,0.3333333333333333
2022,Maine,25–34,Male,9,24,0.375
2022,Maine,35–44,Female,1,3,0.3333333333333333
2022,Maine,35–44,Male,10,18,0.5555555555555556
2022,Maine,45-54,Female,0,5,0
2022,Maine,45-54,Male,5,21,0.23809523809523808
2022,Maine,55-64,Female,1,7,0.14285714285714285
2022,Maine,55-64,Male,4,21,0.19047619047619047
2022,Maine,65+,Female,0,13,0
2022,Maine,65+,Male,2,29,0.06896551724137931
2022,Maryland,0-14,Female,1,5,0.2
2022,Maryland,0-14,Male,0,6,0
2022,Maryland,15–19,Female,0,6,0
2022,Maryland,15–19,Male,5,28,0.17857142857142858
2022,Maryland,20–24,Female,6,18,0.3333333333333333
2022,Maryland,20–24,Male,11,38,0.2894736842105263
2022,Maryland,25–34,Female,12,27,0.4444444444444444
2022,Maryland,25–34,Male,42,96,0.4375
2022,Maryland,35–44,Female,9,29,0.3103448275862069
2022,Maryland,35–44,Male,18,53,0.33962264150943394
2022,Maryland,45-54,Female,7,26,0.2692307692307692
2022,Maryland,45-54,Male,23,62,0.3709677419354839
2022,Maryland,55-64,Female,4,15,0.26666666666666666
2022,Maryland,55-64,Male,16,67,0.23880597014925373
2022,Maryland,65+,Female,1,28,0.03571428571428571
2022,Maryland,65+,Male,9,61,0.14754098360655737
2022,Massachusetts,0-14,Female,0,1,0
2022,Massachusetts,0-14,Male,0,0,NA
2022,Massachusetts,15–19,Female,0,4,0
